Doc Number,Doc Date,Order Reference,Qty,Product Code,Color Code,Color / Variant,Size (Packing List),EAN,Product Name,Price EUR,Gender,Category,Composition,Description,Features,Weight,Matched Color (from scrape),Matched Size (from scrape),URL,Match Status
84121,12/05/2026,2008/00100017400079,1,30T9367,48UV,ANTRACITE-MELA,50,8055950204031,Maglietta cotone stampa tropicale,99.99,Man,Hiking,100% COTTON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; MAXIMUM TEMPERATURE 110°C,This crew-neck t-shirt made from 100% cotton with a print design on the front is part of the CMP Beach range. The fresh-feeling fabric and tropical patterning mean it pairs perfectly with the trunks in the same range for an impeccable look on the beach or by the poolside.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBEACH",ANTRACITE-MELA,50,https://www.cmpsport.com/ww/tropical-print-cotton-t-shirt-30t9367,exact
84121,12/05/2026,2008/00100017400079,1,30T9367,48UV,ANTRACITE-MELA,52,8055950204079,Maglietta cotone stampa tropicale,99.99,Man,Hiking,100% COTTON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; MAXIMUM TEMPERATURE 110°C,This crew-neck t-shirt made from 100% cotton with a print design on the front is part of the CMP Beach range. The fresh-feeling fabric and tropical patterning mean it pairs perfectly with the trunks in the same range for an impeccable look on the beach or by the poolside.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBEACH",ANTRACITE-MELA,52,https://www.cmpsport.com/ww/tropical-print-cotton-t-shirt-30t9367,exact
84121,12/05/2026,2008/00100017400079,1,30T9367,L709,SHADOW,46,8055950324203,Maglietta cotone stampa tropicale,99.99,Man,Hiking,100% COTTON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; MAXIMUM TEMPERATURE 110°C,This crew-neck t-shirt made from 100% cotton with a print design on the front is part of the CMP Beach range. The fresh-feeling fabric and tropical patterning mean it pairs perfectly with the trunks in the same range for an impeccable look on the beach or by the poolside.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBEACH",SHADOW,46,https://www.cmpsport.com/ww/tropical-print-cotton-t-shirt-30t9367,exact
84121,12/05/2026,2008/00100017400079,1,30T9367,L709,SHADOW,48,8055950324227,Maglietta cotone stampa tropicale,99.99,Man,Hiking,100% COTTON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; MAXIMUM TEMPERATURE 110°C,This crew-neck t-shirt made from 100% cotton with a print design on the front is part of the CMP Beach range. The fresh-feeling fabric and tropical patterning mean it pairs perfectly with the trunks in the same range for an impeccable look on the beach or by the poolside.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBEACH",SHADOW,48,https://www.cmpsport.com/ww/tropical-print-cotton-t-shirt-30t9367,exact
84121,12/05/2026,2008/00100017400079,1,30T9367,L709,SHADOW,50,8055950324241,Maglietta cotone stampa tropicale,99.99,Man,Hiking,100% COTTON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; MAXIMUM TEMPERATURE 110°C,This crew-neck t-shirt made from 100% cotton with a print design on the front is part of the CMP Beach range. The fresh-feeling fabric and tropical patterning mean it pairs perfectly with the trunks in the same range for an impeccable look on the beach or by the poolside.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBEACH",SHADOW,50,https://www.cmpsport.com/ww/tropical-print-cotton-t-shirt-30t9367,exact
84121,12/05/2026,2008/00100017400079,1,30T9367,L709,SHADOW,52,8055950324265,Maglietta cotone stampa tropicale,99.99,Man,Hiking,100% COTTON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; MAXIMUM TEMPERATURE 110°C,This crew-neck t-shirt made from 100% cotton with a print design on the front is part of the CMP Beach range. The fresh-feeling fabric and tropical patterning mean it pairs perfectly with the trunks in the same range for an impeccable look on the beach or by the poolside.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBEACH",SHADOW,52,https://www.cmpsport.com/ww/tropical-print-cotton-t-shirt-30t9367,exact
84508,12/05/2026,2008/00100017400079,1,3X57627,M982,NAVY,S,8057258775497,Giacca da uomo in Ripstop ripiegabile,99.99,Man,Hiking,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Jacket made of Ripstop fabric that protects from rain and wind. It has fully taped seams that prevent water penetration and various details providing both functionality and comfort: hood and cuffs with elasticated edging for a snug fit to the body, two side pockets with zip, front zip with a flap to keep the wind out and prevent rubbing, and a hem adjustable with an internal drawstring. The garment also folds easily into the pouch supplied.",WP 3.000; 2 side zip pockets; Fixed adjustable hood; Fully taped seams; Packable; Drawcord adjustable hem; Packable: Storage Bag; Windproof elasticated cuffs; Front zip with inner windproof flap and anti-chafing cover; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityRAINWEAR",Navy,S,https://www.cmpsport.com/ww/men-s-packable-jacket-in-ripstop-3x57627,exact
84508,12/05/2026,2008/00100017400079,1,3X57627,M982,NAVY,M,8057258775473,Giacca da uomo in Ripstop ripiegabile,99.99,Man,Hiking,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Jacket made of Ripstop fabric that protects from rain and wind. It has fully taped seams that prevent water penetration and various details providing both functionality and comfort: hood and cuffs with elasticated edging for a snug fit to the body, two side pockets with zip, front zip with a flap to keep the wind out and prevent rubbing, and a hem adjustable with an internal drawstring. The garment also folds easily into the pouch supplied.",WP 3.000; 2 side zip pockets; Fixed adjustable hood; Fully taped seams; Packable; Drawcord adjustable hem; Packable: Storage Bag; Windproof elasticated cuffs; Front zip with inner windproof flap and anti-chafing cover; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityRAINWEAR",Navy,M,https://www.cmpsport.com/ww/men-s-packable-jacket-in-ripstop-3x57627,exact
84508,12/05/2026,2008/00100017400079,1,3X57627,M982,NAVY,L,8057258775459,Giacca da uomo in Ripstop ripiegabile,99.99,Man,Hiking,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Jacket made of Ripstop fabric that protects from rain and wind. It has fully taped seams that prevent water penetration and various details providing both functionality and comfort: hood and cuffs with elasticated edging for a snug fit to the body, two side pockets with zip, front zip with a flap to keep the wind out and prevent rubbing, and a hem adjustable with an internal drawstring. The garment also folds easily into the pouch supplied.",WP 3.000; 2 side zip pockets; Fixed adjustable hood; Fully taped seams; Packable; Drawcord adjustable hem; Packable: Storage Bag; Windproof elasticated cuffs; Front zip with inner windproof flap and anti-chafing cover; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityRAINWEAR",Navy,L,https://www.cmpsport.com/ww/men-s-packable-jacket-in-ripstop-3x57627,exact
84508,12/05/2026,2008/00100017400079,1,3X57627,M982,NAVY,XL,8057258775510,Giacca da uomo in Ripstop ripiegabile,99.99,Man,Hiking,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Jacket made of Ripstop fabric that protects from rain and wind. It has fully taped seams that prevent water penetration and various details providing both functionality and comfort: hood and cuffs with elasticated edging for a snug fit to the body, two side pockets with zip, front zip with a flap to keep the wind out and prevent rubbing, and a hem adjustable with an internal drawstring. The garment also folds easily into the pouch supplied.",WP 3.000; 2 side zip pockets; Fixed adjustable hood; Fully taped seams; Packable; Drawcord adjustable hem; Packable: Storage Bag; Windproof elasticated cuffs; Front zip with inner windproof flap and anti-chafing cover; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityRAINWEAR",Navy,XL,https://www.cmpsport.com/ww/men-s-packable-jacket-in-ripstop-3x57627,exact
84508,12/05/2026,2008/00100017400079,1,3X57627,M982,NAVY,XXL,8057258775534,Giacca da uomo in Ripstop ripiegabile,99.99,Man,Hiking,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Jacket made of Ripstop fabric that protects from rain and wind. It has fully taped seams that prevent water penetration and various details providing both functionality and comfort: hood and cuffs with elasticated edging for a snug fit to the body, two side pockets with zip, front zip with a flap to keep the wind out and prevent rubbing, and a hem adjustable with an internal drawstring. The garment also folds easily into the pouch supplied.",WP 3.000; 2 side zip pockets; Fixed adjustable hood; Fully taped seams; Packable; Drawcord adjustable hem; Packable: Storage Bag; Windproof elasticated cuffs; Front zip with inner windproof flap and anti-chafing cover; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityRAINWEAR",Navy,XXL,https://www.cmpsport.com/ww/men-s-packable-jacket-in-ripstop-3x57627,exact
84508,12/05/2026,2008/00100017400079,1,3X57627,U423,ANTRACITE,S,8058329658527,Giacca da uomo in Ripstop ripiegabile,99.99,Man,Hiking,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Jacket made of Ripstop fabric that protects from rain and wind. It has fully taped seams that prevent water penetration and various details providing both functionality and comfort: hood and cuffs with elasticated edging for a snug fit to the body, two side pockets with zip, front zip with a flap to keep the wind out and prevent rubbing, and a hem adjustable with an internal drawstring. The garment also folds easily into the pouch supplied.",WP 3.000; 2 side zip pockets; Fixed adjustable hood; Fully taped seams; Packable; Drawcord adjustable hem; Packable: Storage Bag; Windproof elasticated cuffs; Front zip with inner windproof flap and anti-chafing cover; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityRAINWEAR",Anthracite,S,https://www.cmpsport.com/ww/men-s-packable-jacket-in-ripstop-3x57627,fuzzy color
84508,12/05/2026,2008/00100017400079,1,3X57627,U423,ANTRACITE,M,8058329658510,Giacca da uomo in Ripstop ripiegabile,99.99,Man,Hiking,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Jacket made of Ripstop fabric that protects from rain and wind. It has fully taped seams that prevent water penetration and various details providing both functionality and comfort: hood and cuffs with elasticated edging for a snug fit to the body, two side pockets with zip, front zip with a flap to keep the wind out and prevent rubbing, and a hem adjustable with an internal drawstring. The garment also folds easily into the pouch supplied.",WP 3.000; 2 side zip pockets; Fixed adjustable hood; Fully taped seams; Packable; Drawcord adjustable hem; Packable: Storage Bag; Windproof elasticated cuffs; Front zip with inner windproof flap and anti-chafing cover; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityRAINWEAR",Anthracite,M,https://www.cmpsport.com/ww/men-s-packable-jacket-in-ripstop-3x57627,fuzzy color
84508,12/05/2026,2008/00100017400079,1,3X57627,U423,ANTRACITE,L,8058329658503,Giacca da uomo in Ripstop ripiegabile,99.99,Man,Hiking,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Jacket made of Ripstop fabric that protects from rain and wind. It has fully taped seams that prevent water penetration and various details providing both functionality and comfort: hood and cuffs with elasticated edging for a snug fit to the body, two side pockets with zip, front zip with a flap to keep the wind out and prevent rubbing, and a hem adjustable with an internal drawstring. The garment also folds easily into the pouch supplied.",WP 3.000; 2 side zip pockets; Fixed adjustable hood; Fully taped seams; Packable; Drawcord adjustable hem; Packable: Storage Bag; Windproof elasticated cuffs; Front zip with inner windproof flap and anti-chafing cover; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityRAINWEAR",Anthracite,L,https://www.cmpsport.com/ww/men-s-packable-jacket-in-ripstop-3x57627,fuzzy color
84508,12/05/2026,2008/00100017400079,1,3X57627,U423,ANTRACITE,XL,8058329658534,Giacca da uomo in Ripstop ripiegabile,99.99,Man,Hiking,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Jacket made of Ripstop fabric that protects from rain and wind. It has fully taped seams that prevent water penetration and various details providing both functionality and comfort: hood and cuffs with elasticated edging for a snug fit to the body, two side pockets with zip, front zip with a flap to keep the wind out and prevent rubbing, and a hem adjustable with an internal drawstring. The garment also folds easily into the pouch supplied.",WP 3.000; 2 side zip pockets; Fixed adjustable hood; Fully taped seams; Packable; Drawcord adjustable hem; Packable: Storage Bag; Windproof elasticated cuffs; Front zip with inner windproof flap and anti-chafing cover; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityRAINWEAR",Anthracite,XL,https://www.cmpsport.com/ww/men-s-packable-jacket-in-ripstop-3x57627,fuzzy color
84508,12/05/2026,2008/00100017400079,1,3X57627,U423,ANTRACITE,XXL,8058329658541,Giacca da uomo in Ripstop ripiegabile,99.99,Man,Hiking,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Jacket made of Ripstop fabric that protects from rain and wind. It has fully taped seams that prevent water penetration and various details providing both functionality and comfort: hood and cuffs with elasticated edging for a snug fit to the body, two side pockets with zip, front zip with a flap to keep the wind out and prevent rubbing, and a hem adjustable with an internal drawstring. The garment also folds easily into the pouch supplied.",WP 3.000; 2 side zip pockets; Fixed adjustable hood; Fully taped seams; Packable; Drawcord adjustable hem; Packable: Storage Bag; Windproof elasticated cuffs; Front zip with inner windproof flap and anti-chafing cover; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityRAINWEAR",Anthracite,XXL,https://www.cmpsport.com/ww/men-s-packable-jacket-in-ripstop-3x57627,fuzzy color
84508,12/05/2026,500/00100017400080,3,3V26017,U901,NERO,U,8059342912276,Borsa tracolla Portland,99.99,Unisex Adult,Hiking,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; DO NOT TUMBLE DRY; DO NOT BLEACH; HAND WASH ONLY; DO NOT DRY CLEAN; DO NOT IRON,"PORTLAND is a shoulder bag with a main compartment for storing the essentials. Adjustable shoulder strap, it is made of synthetic fabric and is therefore 100% vegan.",Headband with double adjustment buckle; Outer pocket with zip; Inner document pocket; Outer zipped pocket; Internal compartment for valuables,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityLIFESTYLE BACKPACKS",Black,ONE SIZE,https://www.cmpsport.com/ww/borsa-tracolla-portland-3v26017,fuzzy color
84508,12/05/2026,500/00100017400080,3,30V9977,51NU,BLACK BLUE-GHIACCIO,U,8050243832663,Fascia porta smartphone running,99.99,Unisex Adult,CMP Venice Night Trail,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; DRY FLAT; DO NOT TUMBLE DRY; DO NOT BLEACH; HAND WASH ONLY; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"CMP RUNNING ARMBAND was designed for runs over short distances or marches, training sessions or simply for walks in the open air. A practical accessory to put on your arm to carry not only your cell phone, but also a whole series of small items thanks to the double pocket, such as keys, tissues etc. which would otherwise be difficult to carry during physical activity.",Elastic strap with velcro for closure and adjustment; Double zipped pocket; Hole for earbud outlet,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityTRAIL ACCESSORIES",BLACK BLUE-GHIACCIO,ONE SIZE,https://www.cmpsport.com/ww/smartphone-holder-runner-s-armband-30v9977,exact
84508,12/05/2026,500/00100017400080,3,30V9977,E943,OLIVE,U,8050243832687,Fascia porta smartphone running,99.99,Unisex Adult,CMP Venice Night Trail,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; DRY FLAT; DO NOT TUMBLE DRY; DO NOT BLEACH; HAND WASH ONLY; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"CMP RUNNING ARMBAND was designed for runs over short distances or marches, training sessions or simply for walks in the open air. A practical accessory to put on your arm to carry not only your cell phone, but also a whole series of small items thanks to the double pocket, such as keys, tissues etc. which would otherwise be difficult to carry during physical activity.",Elastic strap with velcro for closure and adjustment; Double zipped pocket; Hole for earbud outlet,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityTRAIL ACCESSORIES",OLIVE,ONE SIZE,https://www.cmpsport.com/ww/smartphone-holder-runner-s-armband-30v9977,exact
84508,12/05/2026,500/00100017400080,3,30V9977,U901,NERO,U,8051737512856,Fascia porta smartphone running,99.99,Unisex Adult,CMP Venice Night Trail,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; DRY FLAT; DO NOT TUMBLE DRY; DO NOT BLEACH; HAND WASH ONLY; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"CMP RUNNING ARMBAND was designed for runs over short distances or marches, training sessions or simply for walks in the open air. A practical accessory to put on your arm to carry not only your cell phone, but also a whole series of small items thanks to the double pocket, such as keys, tissues etc. which would otherwise be difficult to carry during physical activity.",Elastic strap with velcro for closure and adjustment; Double zipped pocket; Hole for earbud outlet,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityTRAIL ACCESSORIES",Black,ONE SIZE,https://www.cmpsport.com/ww/smartphone-holder-runner-s-armband-30v9977,fuzzy color
84508,12/05/2026,500/00100017400080,3,3V15877,N903,PETROLEUM,U,,ORYON 18L HIKING BACKPACK,,,,,,,,,,,SKU NOT IN SCRAPE
84508,12/05/2026,500/00100017400080,3,3V15877,U901,NERO,U,,ORYON 18L HIKING BACKPACK,,,,,,,,,,,SKU NOT IN SCRAPE
84508,12/05/2026,1173/00100017400081,1,3Q51057,E663,SAGE,39,8050243412070,Scarpa fitness Nhekkar uomo,99.99,Man,Shoes,UPPER 100% POLYESTER; INSIDE 100% POLYESTER; SOLE 80% EVA (ETHYLENE VINYL ACETATE) 20% ELASTODIENE,"Crafted from polyester mesh with a differentiated structure, NHEKKAR is CMP's latest piece of footwear for fitness activities and leisuretime. With an attractive design, this shoe features a TPU insert on the heel and tab for extra stability and a snugger fit, while the two-tone Phylon EVA midsole adds character to your everyday look. The CMP MEMORY-FOAM insole provides an incredible sensation of comfort (this material adapts to pressure, moulding to the foot and responding to temperature).",TPU insert on the heel for added stability; EVA insole for maximum cushioning; CMP MEMORY FOAM insole; TPR sole; Upper in polyester mesh with a differentiated structure; Vegan Friendly; CMP MEMORY FOAM,340 gr,SAGE,"5,5",https://www.cmpsport.com/ww/men-s-nhekkar-fitness-shoes-3q51057,exact
84508,12/05/2026,1173/00100017400081,1,3Q51057,E663,SAGE,40,8050243412094,Scarpa fitness Nhekkar uomo,99.99,Man,Shoes,UPPER 100% POLYESTER; INSIDE 100% POLYESTER; SOLE 80% EVA (ETHYLENE VINYL ACETATE) 20% ELASTODIENE,"Crafted from polyester mesh with a differentiated structure, NHEKKAR is CMP's latest piece of footwear for fitness activities and leisuretime. With an attractive design, this shoe features a TPU insert on the heel and tab for extra stability and a snugger fit, while the two-tone Phylon EVA midsole adds character to your everyday look. The CMP MEMORY-FOAM insole provides an incredible sensation of comfort (this material adapts to pressure, moulding to the foot and responding to temperature).",TPU insert on the heel for added stability; EVA insole for maximum cushioning; CMP MEMORY FOAM insole; TPR sole; Upper in polyester mesh with a differentiated structure; Vegan Friendly; CMP MEMORY FOAM,340 gr,SAGE,"6,5",https://www.cmpsport.com/ww/men-s-nhekkar-fitness-shoes-3q51057,exact
84508,12/05/2026,1173/00100017400081,2,3Q51057,E663,SAGE,41,8050243412117,Scarpa fitness Nhekkar uomo,99.99,Man,Shoes,UPPER 100% POLYESTER; INSIDE 100% POLYESTER; SOLE 80% EVA (ETHYLENE VINYL ACETATE) 20% ELASTODIENE,"Crafted from polyester mesh with a differentiated structure, NHEKKAR is CMP's latest piece of footwear for fitness activities and leisuretime. With an attractive design, this shoe features a TPU insert on the heel and tab for extra stability and a snugger fit, while the two-tone Phylon EVA midsole adds character to your everyday look. The CMP MEMORY-FOAM insole provides an incredible sensation of comfort (this material adapts to pressure, moulding to the foot and responding to temperature).",TPU insert on the heel for added stability; EVA insole for maximum cushioning; CMP MEMORY FOAM insole; TPR sole; Upper in polyester mesh with a differentiated structure; Vegan Friendly; CMP MEMORY FOAM,340 gr,SAGE,7,https://www.cmpsport.com/ww/men-s-nhekkar-fitness-shoes-3q51057,exact
84508,12/05/2026,1173/00100017400081,2,3Q51057,E663,SAGE,42,8050243412131,Scarpa fitness Nhekkar uomo,99.99,Man,Shoes,UPPER 100% POLYESTER; INSIDE 100% POLYESTER; SOLE 80% EVA (ETHYLENE VINYL ACETATE) 20% ELASTODIENE,"Crafted from polyester mesh with a differentiated structure, NHEKKAR is CMP's latest piece of footwear for fitness activities and leisuretime. With an attractive design, this shoe features a TPU insert on the heel and tab for extra stability and a snugger fit, while the two-tone Phylon EVA midsole adds character to your everyday look. The CMP MEMORY-FOAM insole provides an incredible sensation of comfort (this material adapts to pressure, moulding to the foot and responding to temperature).",TPU insert on the heel for added stability; EVA insole for maximum cushioning; CMP MEMORY FOAM insole; TPR sole; Upper in polyester mesh with a differentiated structure; Vegan Friendly; CMP MEMORY FOAM,340 gr,SAGE,8,https://www.cmpsport.com/ww/men-s-nhekkar-fitness-shoes-3q51057,exact
84508,12/05/2026,1173/00100017400081,1,3Q51057,E663,SAGE,43,8050243412155,Scarpa fitness Nhekkar uomo,99.99,Man,Shoes,UPPER 100% POLYESTER; INSIDE 100% POLYESTER; SOLE 80% EVA (ETHYLENE VINYL ACETATE) 20% ELASTODIENE,"Crafted from polyester mesh with a differentiated structure, NHEKKAR is CMP's latest piece of footwear for fitness activities and leisuretime. With an attractive design, this shoe features a TPU insert on the heel and tab for extra stability and a snugger fit, while the two-tone Phylon EVA midsole adds character to your everyday look. The CMP MEMORY-FOAM insole provides an incredible sensation of comfort (this material adapts to pressure, moulding to the foot and responding to temperature).",TPU insert on the heel for added stability; EVA insole for maximum cushioning; CMP MEMORY FOAM insole; TPR sole; Upper in polyester mesh with a differentiated structure; Vegan Friendly; CMP MEMORY FOAM,340 gr,SAGE,9,https://www.cmpsport.com/ww/men-s-nhekkar-fitness-shoes-3q51057,exact
84508,12/05/2026,1173/00100017400081,1,3Q51057,E663,SAGE,44,8050243412179,Scarpa fitness Nhekkar uomo,99.99,Man,Shoes,UPPER 100% POLYESTER; INSIDE 100% POLYESTER; SOLE 80% EVA (ETHYLENE VINYL ACETATE) 20% ELASTODIENE,"Crafted from polyester mesh with a differentiated structure, NHEKKAR is CMP's latest piece of footwear for fitness activities and leisuretime. With an attractive design, this shoe features a TPU insert on the heel and tab for extra stability and a snugger fit, while the two-tone Phylon EVA midsole adds character to your everyday look. The CMP MEMORY-FOAM insole provides an incredible sensation of comfort (this material adapts to pressure, moulding to the foot and responding to temperature).",TPU insert on the heel for added stability; EVA insole for maximum cushioning; CMP MEMORY FOAM insole; TPR sole; Upper in polyester mesh with a differentiated structure; Vegan Friendly; CMP MEMORY FOAM,340 gr,SAGE,"9,5",https://www.cmpsport.com/ww/men-s-nhekkar-fitness-shoes-3q51057,exact
84508,12/05/2026,1173/00100017400081,1,3Q82517,14UV,NERO-GREY,39,8055950201474,NIMBLEY Scarpa Fitness EVA,99.99,Man,Shoes,UPPER 100% POLYESTER; INSIDE 100% POLYESTER; SOLE 80% EVA (ETHYLENE VINYL ACETATE) 20% ELASTODIENE,"NIMBLEY is a fitness and leisure shoe made with a differentiated-structure polyester knit. Featuring a clean and functional design, it is very lightweight and therefore extremely comfortable. The decorative elastic lacing allows for adjustment, ensuring a better fit around the foot. The lightweight and cushioned EVA sole makes this shoe perfect for everyday use. The rubber inserts on the toe and heel provide good grip on urban surfaces.",Slip-on structure for an excellent fitting; EVA insole for maximum cushioning; Stretch lace; Rubber outsole; Upper in polyester mesh with a differentiated structure; Vegan Friendly,230 gr,SAGE-PINE,"5,5",https://www.cmpsport.com/ww/nimbley-lightweight-comfort-shoe-3q82517,size-only (1 color avail)
84508,12/05/2026,1173/00100017400081,1,3Q82517,14UV,NERO-GREY,40,8055950201498,NIMBLEY Scarpa Fitness EVA,99.99,Man,Shoes,UPPER 100% POLYESTER; INSIDE 100% POLYESTER; SOLE 80% EVA (ETHYLENE VINYL ACETATE) 20% ELASTODIENE,"NIMBLEY is a fitness and leisure shoe made with a differentiated-structure polyester knit. Featuring a clean and functional design, it is very lightweight and therefore extremely comfortable. The decorative elastic lacing allows for adjustment, ensuring a better fit around the foot. The lightweight and cushioned EVA sole makes this shoe perfect for everyday use. The rubber inserts on the toe and heel provide good grip on urban surfaces.",Slip-on structure for an excellent fitting; EVA insole for maximum cushioning; Stretch lace; Rubber outsole; Upper in polyester mesh with a differentiated structure; Vegan Friendly,230 gr,SAGE-PINE,"6,5",https://www.cmpsport.com/ww/nimbley-lightweight-comfort-shoe-3q82517,size-only (1 color avail)
